trade_id,trend,momentum,volume,volatility,structure,execution,consistency,probability,expected_return,expected_loss,expected_value,realized_return,pnl
T566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8735453335542596,150.0,-100.0,118.38633338856488,95.41495619303429,95.41495619303429
T567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5921775192620675,150.0,-100.0,48.04437981551688,130.64501487627996,130.64501487627996
T568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7518498898145255,150.0,-100.0,87.96247245363138,-145.5362124004243,-145.5362124004243
T569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6732151580389236,150.0,-100.0,68.3037895097309,-110.71087602419828,-110.71087602419828
T570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7592269736612751,150.0,-100.0,89.80674341531878,-85.23943456021603,-85.23943456021603
T571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4658575142895468,150.0,-100.0,16.464378572386707,-115.78104528002741,-115.78104528002741
T572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5450227659812185,150.0,-100.0,36.25569149530461,-68.20190847860135,-68.20190847860135
T573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6858729915718744,150.0,-100.0,71.4682478929686,-81.48982151269908,-81.48982151269908
T574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7370099595293964,150.0,-100.0,84.2524898823491,61.188238355083996,61.188238355083996
T575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7106462245248051,150.0,-100.0,77.66155613120127,170.43264057403354,170.43264057403354
T576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43417660015497933,150.0,-100.0,8.544150038744839,-116.07404389156893,-116.07404389156893
T577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42829282807335783,150.0,-100.0,7.073207018339453,64.63210212035267,64.63210212035267
T578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7357395743336035,150.0,-100.0,83.93489358340086,132.0115677105457,132.0115677105457
T579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5389263880448562,150.0,-100.0,34.731597011214035,83.6976156958981,83.6976156958981
T580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.433751273341911,150.0,-100.0,8.43781833547775,-106.91202142617303,-106.91202142617303
T581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6113643184469661,150.0,-100.0,52.841079611741534,103.78834278658478,103.78834278658478
T582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5026664693534,150.0,-100.0,25.66661733835,103.90700934373434,103.90700934373434
T583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7018186002796876,150.0,-100.0,75.45465006992188,99.80213139592507,99.80213139592507
T584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5486453951536668,150.0,-100.0,37.16134878841672,233.67260451492683,233.67260451492683
T585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40755534210723754,150.0,-100.0,1.8888355268093804,-59.786168446289565,-59.786168446289565
T586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7533149349393549,150.0,-100.0,88.3287337348387,93.87275968777931,93.87275968777931
T587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8733668644616979,150.0,-100.0,118.34171611542445,104.12485894928682,104.12485894928682
T588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7682676141673963,150.0,-100.0,92.06690354184907,-88.27912237215568,-88.27912237215568
T589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.604075845433349,150.0,-100.0,51.018961358337265,83.67639358444585,83.67639358444585
T590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6251271230714452,150.0,-100.0,56.28178076786131,-66.26939920388492,-66.26939920388492
T591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8885034772194718,150.0,-100.0,122.12586930486793,133.29613845100297,133.29613845100297
T592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4463127415256836,150.0,-100.0,11.578185381420901,-103.94417787015003,-103.94417787015003
T593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7617239089250005,150.0,-100.0,90.43097723125013,191.30235857207532,191.30235857207532
T594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7188441234479678,150.0,-100.0,79.71103086199196,124.85126147243284,124.85126147243284
T595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7693615753632832,150.0,-100.0,92.34039384082081,163.17436076655298,163.17436076655298
T596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5354031640184863,150.0,-100.0,33.85079100462157,146.64108549753223,146.64108549753223
T597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7364358342990399,150.0,-100.0,84.10895857475998,114.21200054446241,114.21200054446241
T598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8025451592478314,150.0,-100.0,100.63628981195785,-97.72134196251737,-97.72134196251737
T599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7714407468339695,150.0,-100.0,92.86018670849236,187.1341209179861,187.1341209179861
T600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5855564692150639,150.0,-100.0,46.389117303765964,-67.81065856701964,-67.81065856701964
T601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8476730445765847,150.0,-100.0,111.91826114414617,268.19362473096805,268.19362473096805
T602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.715123609728079,150.0,-100.0,78.78090243201974,119.70695896205532,119.70695896205532
T603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8681403107344634,150.0,-100.0,117.03507768361585,235.96889531036481,235.96889531036481
T604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6219597272531889,150.0,-100.0,55.48993181329723,151.2694210271205,151.2694210271205
T605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8635553144292136,150.0,-100.0,115.88882860730341,54.016342190117186,54.016342190117186
T606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7275868572621691,150.0,-100.0,81.89671431554227,136.05185348340956,136.05185348340956
T607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7321096924944841,150.0,-100.0,83.02742312362102,-108.39280505487503,-108.39280505487503
T608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45521593170555136,150.0,-100.0,13.803982926387839,95.7424736721101,95.7424736721101
T609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5784429875855551,150.0,-100.0,44.610746896388775,108.72947350105224,108.72947350105224
T610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5538979158403728,150.0,-100.0,38.47447896009321,-103.76362780008701,-103.76362780008701
T611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8705604062668368,150.0,-100.0,117.6401015667092,-90.16361427521927,-90.16361427521927
T612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.676685594874886,150.0,-100.0,69.17139871872149,168.37408327371523,168.37408327371523
T613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8293821396747361,150.0,-100.0,107.34553491868402,134.3235156913801,134.3235156913801
T614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4801827030598716,150.0,-100.0,20.04567576496789,-83.33462060973255,-83.33462060973255
T615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48264224507147874,150.0,-100.0,20.660561267869674,104.06567442569528,104.06567442569528
T616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6574666749566298,150.0,-100.0,64.36666873915746,114.52100726254136,114.52100726254136
T617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6596122853901025,150.0,-100.0,64.90307134752562,87.07475446623327,87.07475446623327
T618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5955164345636994,150.0,-100.0,48.87910864092485,201.06916477146993,201.06916477146993
T619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6704525019190404,150.0,-100.0,67.6131254797601,-37.34671681390225,-37.34671681390225
T620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6500563760383136,150.0,-100.0,62.5140940095784,166.39105864215426,166.39105864215426
T621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7028189446617057,150.0,-100.0,75.70473616542643,196.2135069768915,196.2135069768915
T622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7460368235121845,150.0,-100.0,86.50920587804612,192.92255583283327,192.92255583283327
T623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.609635830583011,150.0,-100.0,52.408957645752736,138.26897150212932,138.26897150212932
T624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6371275104884768,150.0,-100.0,59.2818776221192,223.20886193762186,223.20886193762186
T625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7617218311774561,150.0,-100.0,90.43045779436402,199.8429386732904,199.8429386732904
T626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8216630838939416,150.0,-100.0,105.41577097348541,204.82346169054418,204.82346169054418
T627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8274870097807372,150.0,-100.0,106.87175244518431,-118.77031862488637,-118.77031862488637
T628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5939130449584656,150.0,-100.0,48.47826123961641,-101.28470143934724,-101.28470143934724
T629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5947024694894376,150.0,-100.0,48.675617372359405,152.90113674041976,152.90113674041976
T630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7241590037260478,150.0,-100.0,81.03975093151195,210.00394782134305,210.00394782134305
T631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.679529642473301,150.0,-100.0,69.88241061832525,125.40487762468975,125.40487762468975
T632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5862666368797754,150.0,-100.0,46.56665921994386,119.76276677308937,119.76276677308937
T633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7543828276145772,150.0,-100.0,88.5957069036443,39.72169714504655,39.72169714504655
T634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6419946840898736,150.0,-100.0,60.4986710224684,179.93971947809553,179.93971947809553
T635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7832575247662923,150.0,-100.0,95.81438119157308,183.41702443590404,183.41702443590404
T636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8015010359789185,150.0,-100.0,100.37525899472963,170.48813979797487,170.48813979797487
T637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4849405030253677,150.0,-100.0,21.235125756341922,106.94560449132148,106.94560449132148
T638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8541142443501615,150.0,-100.0,113.52856108754035,234.99786872881901,234.99786872881901
T639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7161956621641937,150.0,-100.0,79.04891554104843,203.57715761174427,203.57715761174427
T640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5354713491581827,150.0,-100.0,33.86783728954569,95.51834813288059,95.51834813288059
T641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8539192569417671,150.0,-100.0,113.47981423544178,110.76190459361483,110.76190459361483
T642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7480780725689626,150.0,-100.0,87.01951814224067,175.53960442637973,175.53960442637973
T643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.746179461230529,150.0,-100.0,86.54486530763226,201.52902928120287,201.52902928120287
T644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.562255900087671,150.0,-100.0,40.563975021917756,179.86141091266924,179.86141091266924
T645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5323175134626787,150.0,-100.0,33.07937836566969,-128.45044012672602,-128.45044012672602
T646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7804256654653909,150.0,-100.0,95.10641636634773,163.0221131666778,163.0221131666778
T647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41557454639669555,150.0,-100.0,3.893636599173888,123.05790719036308,123.05790719036308
T648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5216983416092653,150.0,-100.0,30.424585402316332,-97.13967401676075,-97.13967401676075
T649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8440590944670179,150.0,-100.0,111.01477361675447,136.82758919588755,136.82758919588755
T650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8127078320619741,150.0,-100.0,103.17695801549351,-85.92197230574422,-85.92197230574422
T651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8994463060166453,150.0,-100.0,124.86157650416132,73.2213938396447,73.2213938396447
T652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8290116355036146,150.0,-100.0,107.25290887590364,-130.5004938572949,-130.5004938572949
T653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7918691255376182,150.0,-100.0,97.96728138440454,137.79597631628994,137.79597631628994
T654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5160090901544054,150.0,-100.0,29.002272538601353,181.10349951530245,181.10349951530245
T655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8185598139153261,150.0,-100.0,104.63995347883152,216.44666597677048,216.44666597677048
T656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8322166234341821,150.0,-100.0,108.05415585854554,157.24439165484455,157.24439165484455
T657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7536985000164639,150.0,-100.0,88.42462500411597,151.1951521642478,151.1951521642478
T658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8640910490569758,150.0,-100.0,116.02276226424394,-88.97052121025735,-88.97052121025735
T659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8905589539339679,150.0,-100.0,122.63973848349195,44.9986746174188,44.9986746174188
T660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6965791095197341,150.0,-100.0,74.14477737993354,247.7078716875143,247.7078716875143
T661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8708459933290154,150.0,-100.0,117.71149833225384,124.71266478690316,124.71266478690316
T662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7485679029459047,150.0,-100.0,87.14197573647617,112.87578837308081,112.87578837308081
T663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4896780051446205,150.0,-100.0,22.41950128615514,-114.55917506103604,-114.55917506103604
T664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8186835398850754,150.0,-100.0,104.67088497126885,227.7080210357387,227.7080210357387
T665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8804600734644124,150.0,-100.0,120.11501836610307,192.6987988276112,192.6987988276112
T666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4768455214221023,150.0,-100.0,19.211380355525577,-88.4103004656532,-88.4103004656532
T667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.577462330438505,150.0,-100.0,44.36558260962625,139.77643895069392,139.77643895069392
T668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44228268904861895,150.0,-100.0,10.57067226215473,-133.91846004812578,-133.91846004812578
T669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4983267924764794,150.0,-100.0,24.581698119119842,-81.31866328299193,-81.31866328299193
T670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8986189499518014,150.0,-100.0,124.65473748795034,162.65826190189907,162.65826190189907
T671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.823693965285687,150.0,-100.0,105.92349132142172,191.0172006306228,191.0172006306228
T672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8876715667395353,150.0,-100.0,121.91789168488384,139.707028455983,139.707028455983
T673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5146828885188361,150.0,-100.0,28.670722129709034,112.67108267298806,112.67108267298806
T674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4837455445470539,150.0,-100.0,20.936386136763474,146.91179000699356,146.91179000699356
T675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5631269590205734,150.0,-100.0,40.78173975514335,173.9720759043032,173.9720759043032
T676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528231530508383,150.0,-100.0,32.05788262709575,127.1939586262906,127.1939586262906
T677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4734609617918854,150.0,-100.0,18.36524044797136,159.07133100569857,159.07133100569857
T678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44136841780909497,150.0,-100.0,10.342104452273752,-82.806165602764,-82.806165602764
T679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6903495422771425,150.0,-100.0,72.58738556928563,60.70667540329444,60.70667540329444
T680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5368202089303858,150.0,-100.0,34.20505223259646,145.97001253516197,145.97001253516197
T681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42848936349868416,150.0,-100.0,7.122340874671046,108.34719714996206,108.34719714996206
T682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6871437875451055,150.0,-100.0,71.78594688627638,174.1033363667693,174.1033363667693
T683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8200540392196,150.0,-100.0,105.0135098049,-88.93800558047441,-88.93800558047441
T684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49758325860932523,150.0,-100.0,24.395814652331296,147.37977747112652,147.37977747112652
T685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5807018895335931,150.0,-100.0,45.17547238339828,-48.876834512335265,-48.876834512335265
T686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6269949555998495,150.0,-100.0,56.748738899962376,-107.30151938125054,-107.30151938125054
T687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6838636589655274,150.0,-100.0,70.96591474138184,135.00809018625597,135.00809018625597
T688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5149133628988092,150.0,-100.0,28.728340724702292,-55.691967216451765,-55.691967216451765
T689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4926351776916619,150.0,-100.0,23.158794422915463,91.61102243660325,91.61102243660325
T690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8128554757803335,150.0,-100.0,103.21386894508336,94.75686034687399,94.75686034687399
T691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5836953643485352,150.0,-100.0,45.9238410871338,161.02707135069335,161.02707135069335
T692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7979631935717513,150.0,-100.0,99.49079839293782,94.88539250817882,94.88539250817882
T693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5248344763701152,150.0,-100.0,31.208619092528785,184.0679755221474,184.0679755221474
T694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7962974066045674,150.0,-100.0,99.07435165114185,118.13461264856026,118.13461264856026
T695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44688826312850827,150.0,-100.0,11.722065782127068,-86.24839889345547,-86.24839889345547
T696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.545730456746897,150.0,-100.0,36.43261418672426,164.60963641631866,164.60963641631866
T697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7802878212276412,150.0,-100.0,95.07195530691028,140.63354907968127,140.63354907968127
T698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6984553452733281,150.0,-100.0,74.61383631833203,-115.78743569552263,-115.78743569552263
T699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4152318431544801,150.0,-100.0,3.8079607886200293,219.4168889104224,219.4168889104224
T700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7075645702705999,150.0,-100.0,76.89114256764998,-84.75194080976232,-84.75194080976232
T701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675579980958186,150.0,-100.0,68.89499523954652,346.31188532181636,346.31188532181636
T702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4124858310585248,150.0,-100.0,3.1214577646312094,-117.09498784716277,-117.09498784716277
T703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48674802517751103,150.0,-100.0,21.687006294377753,166.47543677865045,166.47543677865045
T704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7753848246055279,150.0,-100.0,93.84620615138198,113.45218621422634,113.45218621422634
T705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8645723586058437,150.0,-100.0,116.14308965146094,187.89609249618098,187.89609249618098
T706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8134292804863765,150.0,-100.0,103.35732012159414,114.05838061956348,114.05838061956348
T707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.880746162287056,150.0,-100.0,120.18654057176401,187.25026564386405,187.25026564386405
T708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7057318056128304,150.0,-100.0,76.43295140320762,193.45772962484483,193.45772962484483
T709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7695334879696862,150.0,-100.0,92.38337199242156,127.22302369880646,127.22302369880646
T710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40514224796784604,150.0,-100.0,1.285561991961508,-73.71859622410616,-73.71859622410616
T711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.569985931896624,150.0,-100.0,42.49648297415602,223.63353378754908,223.63353378754908
T712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5716933510888221,150.0,-100.0,42.923337772205535,-80.78560614397529,-80.78560614397529
T713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4813954946031147,150.0,-100.0,20.34887365077867,-105.71509317993434,-105.71509317993434
T714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6233572636292601,150.0,-100.0,55.839315907315026,140.65519209190074,140.65519209190074
T715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7769340413549566,150.0,-100.0,94.23351033873914,68.476337814243,68.476337814243
T716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7785240573493127,150.0,-100.0,94.6310143373282,102.55417395875813,102.55417395875813
T717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8477814240659194,150.0,-100.0,111.94535601647985,-47.579104062533254,-47.579104062533254
T718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5358165906371848,150.0,-100.0,33.9541476592962,123.55111459679924,123.55111459679924
T719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45994554673635607,150.0,-100.0,14.986386684089013,-131.69672928280758,-131.69672928280758
T720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6464097922664123,150.0,-100.0,61.60244806660307,81.58424805835948,81.58424805835948
T721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6733478410360652,150.0,-100.0,68.33696025901628,-40.38172002307576,-40.38172002307576
T722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7293306774698836,150.0,-100.0,82.33266936747088,-92.0793975599899,-92.0793975599899
T723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5997593922934674,150.0,-100.0,49.93984807336685,213.61767500533838,213.61767500533838
T724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8004903502016825,150.0,-100.0,100.12258755042062,93.48981376630381,93.48981376630381
T725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5073479437316777,150.0,-100.0,26.836985932919426,270.5838337789211,270.5838337789211
T726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4162217230235935,150.0,-100.0,4.055430755898378,-128.55755380066705,-128.55755380066705
T727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5481788067566442,150.0,-100.0,37.04470168916105,-97.67558444443412,-97.67558444443412
T728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5298354194752071,150.0,-100.0,32.458854868801765,-157.23422673632172,-157.23422673632172
T729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7460056279733274,150.0,-100.0,86.50140699333184,106.98074946102491,106.98074946102491
T730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5264290591250556,150.0,-100.0,31.607264781263893,-67.51926838338781,-67.51926838338781
T731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5754095546675078,150.0,-100.0,43.852388666876934,126.44376740910607,126.44376740910607
T732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.504529686853423,150.0,-100.0,26.13242171335576,74.03269622615788,74.03269622615788
T733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5904956368342,150.0,-100.0,47.62390920855,-184.96466794331707,-184.96466794331707
T734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6295620116433405,150.0,-100.0,57.39050291083511,159.5211944962529,159.5211944962529
T735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6377980959110041,150.0,-100.0,59.44952397775102,172.4609360642517,172.4609360642517
T736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8855754536841429,150.0,-100.0,121.39386342103573,132.87253995711174,132.87253995711174
T737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7063979177682552,150.0,-100.0,76.5994794420638,-94.88608687010287,-94.88608687010287
T738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773331024925414,150.0,-100.0,44.333275623135364,207.9537032477949,207.9537032477949
T739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5867289725663527,150.0,-100.0,46.682243141588174,133.1872630659464,133.1872630659464
T740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6065862586038597,150.0,-100.0,51.64656465096494,-116.666403384606,-116.666403384606
T741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47840635265840287,150.0,-100.0,19.60158816460072,-93.86832905191069,-93.86832905191069
T742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4841018278832591,150.0,-100.0,21.02545697081478,-145.434109275423,-145.434109275423
T743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8790590044597169,150.0,-100.0,119.76475111492921,166.07966056696193,166.07966056696193
T744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8582102722660332,150.0,-100.0,114.55256806650829,86.53347517266505,86.53347517266505
T745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7387190356141473,150.0,-100.0,84.67975890353682,235.12573290648027,235.12573290648027
T746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4732181283014081,150.0,-100.0,18.30453207535202,-63.98405024578382,-63.98405024578382
T747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8575303662586112,150.0,-100.0,114.3825915646528,157.01799349240235,157.01799349240235
T748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6570477212756298,150.0,-100.0,64.26193031890745,59.10103873064226,59.10103873064226
T749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40318952170329536,150.0,-100.0,0.7973804258238459,-77.20863113547495,-77.20863113547495
T750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.764185427169823,150.0,-100.0,91.04635679245573,202.08623320294257,202.08623320294257
T751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7916489914780238,150.0,-100.0,97.91224786950596,179.17721515059438,179.17721515059438
T752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7017644032505606,150.0,-100.0,75.44110081264014,113.51987650962953,113.51987650962953
T753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7113767016199206,150.0,-100.0,77.84417540498015,168.07086586365514,168.07086586365514
T754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6085967092822883,150.0,-100.0,52.149177320572065,134.9570126429587,134.9570126429587
